Flight,Flight_ID,Departure,Source,Duration,Stops,Arrival,Target,Cost
Indigo,6E- 488,17:00,Agartala,18h 00m,2+-stop,11:00,Mangalore,18078
Indigo,6E- 386,14:50,Agartala,20h 10m,2+-stop,11:00,Mangalore,18078
Indigo,6E- 386,14:50,Agartala,20h 10m,2+-stop,11:00,Mangalore,18078
Indigo,6E- 386,14:50,Agartala,20h 10m,2+-stop,11:00,Mangalore,18078
Indigo,6E-6672,15:20,Agartala,16h 55m,2+-stop,08:15,Mangalore,18307
Indigo,6E-6672,15:20,Agartala,16h 55m,2+-stop,08:15,Mangalore,18307
Air India,AI-746,16:30,Agartala,15h 25m,2+-stop,07:55,Mysore,9850
Indigo,6E-6672,15:20,Agartala,06h 55m,1-stop,22:15,Nagpur,9107
Indigo,6E- 362,10:10,Agartala,03h 45m,1-stop,13:55,Patna,4657
Indigo,6E- 994,13:50,Agartala,05h 40m,1-stop,19:30,Patna,4657
Indigo,6E- 863,12:10,Agartala,07h 20m,1-stop,19:30,Patna,4657
Indigo,6E- 362,10:10,Agartala,09h 20m,1-stop,19:30,Patna,4657
Air India,AI-746,16:30,Agartala,26h 10m,2+-stop,18:40,Patna,11500
Air India,AI-746,16:30,Agartala,26h 10m,2+-stop,18:40,Patna,11500
Air India,AI-746,16:30,Agartala,25h 00m,2+-stop,17:30,Patna,14377
Air India,AI-746,16:30,Agartala,18h 50m,2+-stop,11:20,Patna,15600
Air India,AI-746,16:30,Agartala,16h 10m,2+-stop,08:40,Pune,12000
Air India,AI-746,16:30,Agartala,25h 15m,2+-stop,17:45,Pune,12350
Air India,AI-746,16:30,Agartala,22h 50m,2+-stop,15:20,Pune,12600
Indigo,6E- 362,10:10,Agartala,05h 50m,1-stop,16:00,Raipur,7207
Air India,AI-746,16:30,Agartala,15h 55m,2+-stop,08:25,Raipur,9070
Air India,AI-746,16:30,Agartala,28h 15m,2+-stop,20:45,Raipur,9070
Air India,AI-746,16:30,Agartala,28h 15m,2+-stop,20:45,Raipur,9070
Air India,AI-746,16:30,Agartala,21h 25m,2+-stop,13:55,Raipur,11450
Indigo,6E- 443,18:50,Agartala,13h 50m,2+-stop,08:40,Rajahmundry,14107
Indigo,6E- 488,17:00,Agartala,15h 40m,2+-stop,08:40,Rajahmundry,14107
Indigo,6E- 386,14:50,Agartala,18h 35m,2+-stop,09:25,Rajahmundry,15407
Indigo,6E- 119,14:20,Agartala,18h 20m,2+-stop,08:40,Rajahmundry,15832
Indigo,6E-6672,15:20,Agartala,18h 05m,2+-stop,09:25,Rajahmundry,17257
Indigo,6E-6672,15:20,Agartala,17h 20m,2+-stop,08:40,Rajahmundry,19357
Indigo,6E-6672,15:20,Agartala,17h 20m,2+-stop,08:40,Rajahmundry,19357
Air India,AI-746,16:30,Agartala,23h 20m,2+-stop,15:50,Rajkot,11900
Air India,AI-746,16:30,Agartala,26h 35m,2+-stop,19:05,Ranchi,14100
Air India,AI-746,16:30,Agartala,26h 35m,2+-stop,19:05,Ranchi,14100
Indigo,6E- 385,11:35,Agartala,1.02h m,2+-stop,13:45,Srinagar,17007
Indigo,6E-6672,15:20,Agartala,1.03h m,1-stop,18:50,Surat,9667
Indigo,6E-6672,15:20,Agartala,17h 05m,1-stop,08:25,Surat,9667
Air India,AI-746,16:30,Agartala,15h 20m,2+-stop,07:50,Surat,11500
Air India,AI-746,16:30,Agartala,27h 25m,2+-stop,19:55,Surat,11500
Air India,AI-746,16:30,Agartala,27h 25m,2+-stop,19:55,Surat,11500
Indigo,6E- 386,14:50,Agartala,1.02h m,1-stop,17:20,Thiruvananthapuram,11557
Indigo,6E- 386,14:50,Agartala,18h 30m,1-stop,09:20,Thiruvananthapuram,12057
Air India,AI-746,16:30,Agartala,24h 20m,2+-stop,16:50,Thiruvananthapuram,25600
Indigo,6E- 386,14:50,Agartala,18h 30m,1-stop,09:20,Tiruchirappalli,7907
Indigo,6E- 443,18:50,Agartala,14h 30m,2+-stop,09:20,Tiruchirappalli,8519
Indigo,6E- 386,14:50,Agartala,17h 25m,1-stop,08:15,Tiruchirappalli,8519
Indigo,6E- 119,14:20,Agartala,17h 55m,2+-stop,08:15,Tiruchirappalli,8933
Indigo,6E- 443,18:50,Agartala,14h 10m,2+-stop,09:00,Tiruchirappalli,8983
Indigo,6E- 386,14:50,Agartala,18h 10m,1-stop,09:00,Tiruchirappalli,8983
Indigo,6E-6672,15:20,Agartala,17h 40m,2+-stop,09:00,Tiruchirappalli,10323
Indigo,6E-6672,15:20,Agartala,17h 40m,2+-stop,09:00,Tiruchirappalli,10323
Indigo,6E-6672,15:20,Agartala,18h 00m,2+-stop,09:20,Tiruchirappalli,10323
Indigo,6E-6672,15:20,Agartala,18h 00m,2+-stop,09:20,Tiruchirappalli,10323
Indigo,6E- 362,10:10,Agartala,08h 50m,2+-stop,19:00,Tiruchirappalli,10657
Indigo,6E- 488,17:00,Agartala,16h 20m,2+-stop,09:20,Tiruchirappalli,10657
Indigo,6E- 488,17:00,Agartala,16h 00m,2+-stop,09:00,Tiruchirappalli,11177
Indigo,6E- 994,13:50,Agartala,19h 10m,2+-stop,09:00,Tiruchirappalli,11753
Indigo,6E- 386,14:50,Agartala,18h 50m,1-stop,09:40,Tirupati,10013
Indigo,6E- 443,18:50,Agartala,14h 50m,2+-stop,09:40,Tirupati,10063
Indigo,6E- 488,17:00,Agartala,16h 40m,2+-stop,09:40,Tirupati,10063
Indigo,6E-6672,15:20,Agartala,18h 20m,2+-stop,09:40,Tirupati,10063
Indigo,6E- 386,14:50,Agartala,18h 10m,1-stop,09:00,Tuticorin,8507
Indigo,6E- 443,18:50,Agartala,14h 10m,2+-stop,09:00,Tuticorin,8945
Indigo,6E- 119,14:20,Agartala,18h 40m,2+-stop,09:00,Tuticorin,9357
Indigo,6E-6672,15:20,Agartala,17h 40m,2+-stop,09:00,Tuticorin,10555
Indigo,6E-6672,15:20,Agartala,17h 40m,2+-stop,09:00,Tuticorin,10555
Indigo,6E- 488,17:00,Agartala,16h 00m,2+-stop,09:00,Tuticorin,10857
Indigo,6E- 119,14:20,Agartala,1.00h m,2+-stop,14:45,Tuticorin,12499
Indigo,6E- 119,14:20,Agartala,22h 40m,2+-stop,13:00,Tuticorin,12499
Indigo,6E- 119,14:20,Agartala,20h 05m,2+-stop,10:25,Tuticorin,14532
Indigo,6E-6672,15:20,Agartala,19h 05m,2+-stop,10:25,Tuticorin,14582
Indigo,6E- 362,10:10,Agartala,1.00h m,2+-stop,10:25,Tuticorin,16819
Indigo,6E- 994,13:50,Agartala,20h 35m,2+-stop,10:25,Tuticorin,16819
Indigo,6E- 863,12:10,Agartala,22h 15m,2+-stop,10:25,Tuticorin,16819
Indigo,6E- 385,11:35,Agartala,1.06h m,2+-stop,18:20,Udaipur,7796
Indigo,6E-6672,15:20,Agartala,1.03h m,1-stop,18:20,Udaipur,9745
Air India,AI-746,16:30,Agartala,22h 05m,2+-stop,14:35,Udaipur,14500
Indigo,6E-6672,15:20,Agartala,1.00h m,1-stop,15:20,Udaipur,14802
Indigo,6E-6672,15:20,Agartala,17h 50m,1-stop,09:10,Udaipur,14807
Indigo,6E- 443,18:50,Agartala,14h 20m,2+-stop,09:10,Udaipur,15707
Indigo,6E- 488,17:00,Agartala,16h 10m,2+-stop,09:10,Udaipur,15707
Indigo,6E- 994,13:50,Agartala,19h 20m,2+-stop,09:10,Udaipur,16007
Indigo,6E- 386,14:50,Agartala,18h 20m,2+-stop,09:10,Udaipur,20407
Indigo,6E- 386,14:50,Agartala,18h 20m,2+-stop,09:10,Udaipur,20407
Indigo,6E-6672,15:20,Agartala,16h 10m,1-stop,07:30,Vadodara,7832
Indigo,6E-6672,15:20,Agartala,20h 55m,1-stop,12:15,Vadodara,7832
Air India,AI-746,16:30,Agartala,25h 50m,2+-stop,18:20,Vadodara,9070
Air India,AI-746,16:30,Agartala,25h 50m,2+-stop,18:20,Vadodara,9070
Indigo,6E- 362,10:10,Agartala,03h 50m,1-stop,14:00,Varanasi,7557
Air India,AI-746,16:30,Agartala,18h 20m,2+-stop,10:50,Varanasi,9070
Air India,AI-746,16:30,Agartala,26h 25m,2+-stop,18:55,Varanasi,9070
Air India,AI-746,16:30,Agartala,26h 25m,2+-stop,18:55,Varanasi,9070
Air India,AI-746,16:30,Agartala,16h 50m,2+-stop,09:20,Vijayawada,10000
Indigo,6E- 386,14:50,Agartala,18h 10m,2+-stop,09:00,Vijayawada,13407
Indigo,6E- 119,14:20,Agartala,1.00h m,2+-stop,15:10,Vijayawada,13632
Indigo,6E-6672,15:20,Agartala,17h 40m,2+-stop,09:00,Vijayawada,15257
Air India,AI-746,16:30,Agartala,26h 50m,2+-stop,19:20,Vijayawada,17000
Air India,AI-746,16:30,Agartala,26h 50m,2+-stop,19:20,Vijayawada,17000
Air India,AI-746,16:30,Agartala,14h 40m,2+-stop,07:10,Vishakhapatnam,12000
Air India,AI-746,16:30,Agartala,22h 00m,2+-stop,14:30,Vishakhapatnam,14100
Air India,AI-746,16:30,Agartala,22h 00m,2+-stop,14:30,Vishakhapatnam,14100
Air India,AI-746,16:30,Agartala,28h 05m,2+-stop,20:35,Vishakhapatnam,15600
Air India,AI-746,16:30,Agartala,28h 05m,2+-stop,20:35,Vishakhapatnam,15600
Indigo,6E-2258,09:20,Ahmedabad,05h 20m,1-stop,14:40,Agartala,7694
Indigo,6E- 554,07:05,Ahmedabad,07h 35m,1-stop,14:40,Agartala,7694
Indigo,6E-2013,05:10,Ahmedabad,09h 30m,1-stop,14:40,Agartala,7694
Air India,AI-532,22:35,Ahmedabad,17h 05m,2+-stop,15:40,Agartala,10153
Air India,AI-571,20:25,Ahmedabad,19h 15m,2+-stop,15:40,Agartala,10153
Air India,AI-638,19:55,Ahmedabad,19h 45m,2+-stop,15:40,Agartala,10153
Air India,AI-851,11:50,Ahmedabad,27h 50m,2+-stop,15:40,Agartala,10153
Air India,AI-851,11:50,Ahmedabad,27h 50m,2+-stop,15:40,Agartala,10153
Air India,AI-851,11:50,Ahmedabad,27h 50m,2+-stop,15:40,Agartala,10153
Indigo,6E-2013,05:10,Ahmedabad,06h 20m,1-stop,11:30,Allahabad,6705
Indigo,6E-5363,10:00,Ahmedabad,04h 55m,1-stop,14:55,Allahabad,8792
Indigo,6E- 876,07:15,Ahmedabad,07h 40m,1-stop,14:55,Allahabad,8792
Air India,AI-532,22:35,Ahmedabad,15h 55m,1-stop,14:30,Allahabad,9215
Air India,AI-851,11:50,Ahmedabad,26h 40m,1-stop,14:30,Allahabad,9215
Air India,AI-638,19:55,Ahmedabad,18h 35m,2+-stop,14:30,Allahabad,13625
Air India,AI-571,20:25,Ahmedabad,18h 05m,2+-stop,14:30,Allahabad,14465
Air India,AI-851,11:50,Ahmedabad,09h 55m,1-stop,21:45,Amritsar,5648
Air India,AI-532,22:35,Ahmedabad,23h 10m,1-stop,21:45,Amritsar,5648
Vistara,UK-966,19:00,Ahmedabad,14h 30m,1-stop,09:30,Amritsar,6816
Vistara,UK-976,10:10,Ahmedabad,23h 20m,1-stop,09:30,Amritsar,6816
Indigo,6E-2013,05:10,Ahmedabad,05h 05m,1-stop,10:15,Amritsar,8427
Indigo,6E-2258,09:20,Ahmedabad,05h 30m,1-stop,14:50,Amritsar,8532
Indigo,6E- 554,07:05,Ahmedabad,07h 45m,1-stop,14:50,Amritsar,8532
Indigo,6E-2013,05:10,Ahmedabad,09h 40m,1-stop,14:50,Amritsar,8532
Indigo,6E-2045,11:45,Ahmedabad,09h 40m,1-stop,21:25,Amritsar,8532
SpiceJet,SG-8194,06:05,Ahmedabad,12h 45m,1-stop,18:50,Amritsar,8778
Air India,AI-638,19:55,Ahmedabad,25h 50m,2+-stop,21:45,Amritsar,11381
Air India,AI-638,19:55,Ahmedabad,25h 50m,2+-stop,21:45,Amritsar,11381
Air India,AI-638,19:55,Ahmedabad,25h 50m,2+-stop,21:45,Amritsar,11381
Vistara,UK-966,19:00,Ahmedabad,20h 00m,1-stop,15:00,Amritsar,11399
SpiceJet,SG- 309,08:10,Ahmedabad,13h 25m,1-stop,21:35,Amritsar,11493
Air India,AI-571,20:25,Ahmedabad,25h 20m,2+-stop,21:45,Amritsar,12221
Air India,AI-571,20:25,Ahmedabad,25h 20m,2+-stop,21:45,Amritsar,12221
Air India,AI-571,20:25,Ahmedabad,25h 20m,2+-stop,21:45,Amritsar,12221
Vistara,UK-976,10:10,Ahmedabad,04h 50m,1-stop,15:00,Amritsar,12890
Indigo,6E- 554,07:05,Ahmedabad,05h 35m,1-stop,12:40,Aurangabad,6537
Indigo,6E-2013,05:10,Ahmedabad,07h 30m,1-stop,12:40,Aurangabad,6537
Indigo,6E- 876,07:15,Ahmedabad,04h 20m,1-stop,11:35,Aurangabad,6642
Indigo,6E- 645,05:45,Ahmedabad,07h 40m,1-stop,13:25,Aurangabad,6642
Air India,AI-851,11:50,Ahmedabad,07h 10m,1-stop,19:00,Aurangabad,9740
AirAsia,I5- 793,22:20,Ahmedabad,09h 20m,1-stop,07:40,Bagdogra,5888
SpiceJet,SG-8194,06:05,Ahmedabad,25h 45m,1-stop,07:50,Bagdogra,9774
AirAsia,I5- 793,22:20,Ahmedabad,13h 20m,1-stop,11:40,Bagdogra,10494
Vistara,UK-966,19:00,Ahmedabad,14h 25m,1-stop,09:25,Bagdogra,11170
Vistara,UK-976,10:10,Ahmedabad,23h 15m,1-stop,09:25,Bagdogra,11170
Indigo,6E- 501,23:15,Ahmedabad,10h 35m,1-stop,09:50,Bagdogra,12339
SpiceJet,SG- 309,08:10,Ahmedabad,24h 40m,1-stop,08:50,Bagdogra,12459
Indigo,6E- 371,21:30,Ahmedabad,11h 50m,1-stop,09:20,Bagdogra,12589
Indigo,6E-2258,09:20,Ahmedabad,04h 50m,1-stop,14:10,Bagdogra,12839
Indigo,6E- 554,07:05,Ahmedabad,07h 05m,1-stop,14:10,Bagdogra,12839
Indigo,6E-2013,05:10,Ahmedabad,09h 00m,1-stop,14:10,Bagdogra,12839
GoAir,G8- 802,08:35,Ahmedabad,02h 00m,non-stop,10:35,Bangalore,5535
GoAir,G8- 804,20:30,Ahmedabad,02h 00m,non-stop,22:30,Bangalore,5535
AirAsia,I5- 361,12:30,Ahmedabad,02h 15m,non-stop,14:45,Bangalore,5538
AirAsia,I5- 793,22:20,Ahmedabad,12h 15m,1-stop,10:35,Bangalore,5538
AirAsia,I5- 811,10:35,Ahmedabad,13h 30m,1-stop,00:05,Bangalore,5538
Indigo,6E- 436,09:05,Ahmedabad,01h 55m,non-stop,11:00,Bangalore,5539
Indigo,6E-6992,12:50,Ahmedabad,01h 55m,non-stop,14:45,Bangalore,5539
Indigo,6E-6257,11:00,Ahmedabad,02h 20m,non-stop,13:20,Bangalore,5539
Indigo,6E- 157,20:00,Ahmedabad,02h 40m,non-stop,22:40,Bangalore,5539
AirAsia,I5- 811,10:35,Ahmedabad,03h 40m,1-stop,14:15,Bangalore,5539
SpiceJet,SG- 501,06:00,Ahmedabad,12h 45m,1-stop,18:45,Bangalore,5539
SpiceJet,SG- 309,08:10,Ahmedabad,23h 35m,1-stop,07:45,Bangalore,5539
SpiceJet,SG- 501,06:00,Ahmedabad,26h 00m,1-stop,08:00,Bangalore,5539
Indigo,6E-6132,19:25,Ahmedabad,05h 20m,1-stop,00:45,Bangalore,5592
Indigo,6E- 645,05:45,Ahmedabad,05h 25m,1-stop,11:10,Bangalore,5592
Indigo,6E- 383,15:40,Ahmedabad,05h 50m,1-stop,21:30,Bangalore,5592
Indigo,6E- 198,09:30,Ahmedabad,06h 35m,1-stop,16:05,Bangalore,5592
Indigo,6E- 163,06:35,Ahmedabad,06h 35m,1-stop,13:10,Bangalore,5592
Indigo,6E- 252,08:40,Ahmedabad,07h 00m,1-stop,15:40,Bangalore,5592
Indigo,6E- 895,06:45,Ahmedabad,07h 00m,1-stop,13:45,Bangalore,5592
Indigo,6E-6343,13:15,Ahmedabad,07h 25m,1-stop,20:40,Bangalore,5592
Indigo,6E- 158,15:00,Ahmedabad,08h 05m,1-stop,23:05,Bangalore,5592
Indigo,6E- 645,05:45,Ahmedabad,08h 15m,1-stop,14:00,Bangalore,5592
Indigo,6E-7296,14:40,Ahmedabad,08h 30m,1-stop,23:10,Bangalore,5592
Indigo,6E-6343,13:15,Ahmedabad,08h 40m,1-stop,21:55,Bangalore,5592
Indigo,6E- 895,06:45,Ahmedabad,08h 50m,1-stop,15:35,Bangalore,5592
Indigo,6E- 383,15:40,Ahmedabad,09h 05m,1-stop,00:45,Bangalore,5592
GoAir,G8- 109,13:55,Ahmedabad,08h 15m,1-stop,22:10,Bangalore,5799
Indigo,6E- 383,15:40,Ahmedabad,04h 50m,1-stop,20:30,Bangalore,6089
Air India,AI-571,20:25,Ahmedabad,14h 55m,1-stop,11:20,Bangalore,6341
Indigo,6E- 918,15:25,Ahmedabad,05h 50m,1-stop,21:15,Bangalore,6772
Indigo,6E-6343,13:15,Ahmedabad,04h 50m,1-stop,18:05,Bangalore,7113
Indigo,6E-5363,10:00,Ahmedabad,08h 05m,1-stop,18:05,Bangalore,7113
Air India,AI-851,11:50,Ahmedabad,08h 05m,1-stop,19:55,Bangalore,7496
Air India,AI-532,22:35,Ahmedabad,09h 45m,1-stop,08:20,Bangalore,7496
Air India,AI-851,11:50,Ahmedabad,12h 45m,1-stop,00:35,Bangalore,7496
Air India,AI-638,19:55,Ahmedabad,15h 30m,1-stop,11:25,Bangalore,7496
Air India,AI-851,11:50,Ahmedabad,20h 30m,1-stop,08:20,Bangalore,7496
Air India,AI-532,22:35,Ahmedabad,21h 20m,1-stop,19:55,Bangalore,7496
Air India,AI-532,22:35,Ahmedabad,26h 00m,1-stop,00:35,Bangalore,7496
Indigo,6E- 876,07:15,Ahmedabad,05h 00m,1-stop,12:15,Bangalore,7795
Air India,AI-9887,15:25,Ahmedabad,29h 55m,1-stop,21:20,Bangalore,7955
Air India,AI-9887,15:25,Ahmedabad,26h 55m,1-stop,18:20,Bangalore,8218
Air India,AI-571,20:25,Ahmedabad,18h 25m,1-stop,14:50,Bangalore,8638
GoAir,G8- 537,18:45,Ahmedabad,12h 30m,1-stop,07:15,Bangalore,8760
Vistara,UK-966,19:00,Ahmedabad,16h 05m,1-stop,11:05,Bangalore,8785
Vistara,UK-966,19:00,Ahmedabad,17h 00m,1-stop,12:00,Bangalore,8785
Vistara,UK-976,10:10,Ahmedabad,24h 55m,1-stop,11:05,Bangalore,8785
Vistara,UK-966,19:00,Ahmedabad,25h 40m,1-stop,20:40,Bangalore,8785
Vistara,UK-976,10:10,Ahmedabad,25h 50m,1-stop,12:00,Bangalore,8785
Vistara,UK-966,19:00,Ahmedabad,27h 35m,1-stop,22:35,Bangalore,8785
SpiceJet,SG- 309,08:10,Ahmedabad,12h 40m,1-stop,20:50,Bangalore,9077
Vistara,UK-976,10:10,Ahmedabad,10h 30m,1-stop,20:40,Bangalore,9360
Vistara,UK-976,10:10,Ahmedabad,12h 25m,1-stop,22:35,Bangalore,9360
Vistara,UK-966,19:00,Ahmedabad,19h 40m,1-stop,14:40,Bangalore,9360
Vistara,UK-966,19:00,Ahmedabad,21h 55m,1-stop,16:55,Bangalore,9360
Air India,AI-532,22:35,Ahmedabad,16h 15m,1-stop,14:50,Bangalore,9964
Air India,AI-851,11:50,Ahmedabad,27h 00m,1-stop,14:50,Bangalore,9964
Air India,AI-532,22:35,Ahmedabad,12h 45m,1-stop,11:20,Bangalore,10226
Air India,AI-851,11:50,Ahmedabad,23h 30m,1-stop,11:20,Bangalore,10226
Indigo,6E- 161,18:20,Ahmedabad,05h 15m,1-stop,23:35,Bangalore,10525
Air India,AI-638,19:55,Ahmedabad,24h 00m,1-stop,19:55,Bangalore,11381
Air India,AI-638,19:55,Ahmedabad,24h 00m,1-stop,19:55,Bangalore,11381
Air India,AI-638,19:55,Ahmedabad,28h 40m,1-stop,00:35,Bangalore,11381
Air India,AI-638,19:55,Ahmedabad,28h 40m,1-stop,00:35,Bangalore,11381
GoAir,G8- 767,08:20,Ahmedabad,11h 35m,1-stop,19:55,Bangalore,11405
GoAir,G8- 719,21:10,Ahmedabad,11h 30m,1-stop,08:40,Bangalore,11407
GoAir,G8- 911,08:50,Ahmedabad,07h 05m,1-stop,15:55,Bangalore,12467
Vistara,UK-976,10:10,Ahmedabad,06h 45m,1-stop,16:55,Bangalore,12502
Air India,AI-851,11:50,Ahmedabad,13h 30m,1-stop,01:20,Bangalore,12746
Air India,AI-532,22:35,Ahmedabad,26h 45m,1-stop,01:20,Bangalore,12746
Air India,AI-532,22:35,Ahmedabad,26h 45m,1-stop,01:20,Bangalore,12746
Air India,AI-571,20:25,Ahmedabad,28h 55m,1-stop,01:20,Bangalore,12746
Air India,AI-571,20:25,Ahmedabad,28h 55m,1-stop,01:20,Bangalore,12746
Air India,AI-638,19:55,Ahmedabad,29h 25m,1-stop,01:20,Bangalore,12746
Air India,AI-638,19:55,Ahmedabad,29h 25m,1-stop,01:20,Bangalore,12746
Air India,AI-851,11:50,Ahmedabad,27h 00m,1-stop,14:50,Bangalore,12851
SpiceJet,SG- 244,14:55,Ahmedabad,18h 35m,1-stop,09:30,Bangalore,12996
Air India,AI-851,11:50,Ahmedabad,23h 30m,1-stop,11:20,Bangalore,13114
GoAir,G8- 701,11:30,Ahmedabad,04h 05m,1-stop,15:35,Bangalore,13482
SpiceJet,SG-2418,20:40,Ahmedabad,12h 50m,1-stop,09:30,Bangalore,13520
Air India,AI-532,22:35,Ahmedabad,16h 25m,1-stop,15:00,Bangalore,13901
Air India,AI-571,20:25,Ahmedabad,18h 35m,1-stop,15:00,Bangalore,13901
Air India,AI-638,19:55,Ahmedabad,19h 05m,1-stop,15:00,Bangalore,13901
Vistara,UK-976,10:10,Ahmedabad,09h 30m,1-stop,19:40,Bangalore,14990
Vistara,UK-976,10:10,Ahmedabad,09h 30m,1-stop,19:40,Bangalore,14990
Vistara,UK-976,10:10,Ahmedabad,09h 30m,1-stop,19:40,Bangalore,14990
Vistara,UK-976,10:10,Ahmedabad,12h 20m,1-stop,22:30,Bangalore,14990
Air India,AI-532,22:35,Ahmedabad,15h 55m,1-stop,14:30,Bangalore,18665
Vistara,UK-976,10:10,Ahmedabad,28h 10m,1-stop,14:20,Bangalore,19163
SpiceJet,SG- 309,08:10,Ahmedabad,11h 00m,1-stop,19:10,Belgaum,6759
Indigo,6E- 371,21:30,Ahmedabad,12h 00m,1-stop,09:30,Belgaum,8948
Indigo,6E-6132,19:25,Ahmedabad,14h 05m,1-stop,09:30,Belgaum,8948
Indigo,6E- 383,15:40,Ahmedabad,17h 50m,1-stop,09:30,Belgaum,8948
Air India,AI-571,20:25,Ahmedabad,19h 35m,2+-stop,16:00,Belgaum,10279
Air India,AI-532,22:35,Ahmedabad,17h 25m,2+-stop,16:00,Belgaum,11434
Air India,AI-638,19:55,Ahmedabad,20h 05m,2+-stop,16:00,Belgaum,11434
Air India,AI-851,11:50,Ahmedabad,28h 10m,2+-stop,16:00,Belgaum,11434
Air India,AI-851,11:50,Ahmedabad,28h 10m,2+-stop,16:00,Belgaum,11434
Air India,AI-851,11:50,Ahmedabad,28h 10m,2+-stop,16:00,Belgaum,11434
Air India,AI-638,19:55,Ahmedabad,12h 50m,1-stop,08:45,Bhavnagar,11788
Air India,AI-851,11:50,Ahmedabad,20h 55m,2+-stop,08:45,Bhavnagar,17878
Air India,AI-851,11:50,Ahmedabad,20h 55m,2+-stop,08:45,Bhavnagar,17878
Indigo,6E-5363,10:00,Ahmedabad,06h 50m,1-stop,16:50,Bhopal,4227
Indigo,6E- 876,07:15,Ahmedabad,09h 35m,1-stop,16:50,Bhopal,4227
Indigo,6E-2258,09:20,Ahmedabad,06h 00m,1-stop,15:20,Bhopal,4594
Indigo,6E-2045,11:45,Ahmedabad,08h 10m,1-stop,19:55,Bhopal,4594
Indigo,6E- 554,07:05,Ahmedabad,08h 15m,1-stop,15:20,Bhopal,4594
Indigo,6E-2013,05:10,Ahmedabad,10h 10m,1-stop,15:20,Bhopal,4594
Indigo,6E- 501,23:15,Ahmedabad,10h 20m,1-stop,09:35,Bhopal,4594
Indigo,6E-2258,09:20,Ahmedabad,10h 35m,1-stop,19:55,Bhopal,4594
Air India,AI-638,19:55,Ahmedabad,22h 05m,1-stop,18:00,Bhopal,4609
Indigo,6E-6992,12:50,Ahmedabad,06h 10m,1-stop,19:00,Bhopal,4857
Indigo,6E-6257,11:00,Ahmedabad,08h 00m,1-stop,19:00,Bhopal,4857
Indigo,6E- 436,09:05,Ahmedabad,09h 55m,1-stop,19:00,Bhopal,4857
Indigo,6E- 645,05:45,Ahmedabad,08h 05m,1-stop,13:50,Bhopal,5644
Air India,AI-532,22:35,Ahmedabad,11h 55m,1-stop,10:30,Bhopal,5648
Air India,AI-851,11:50,Ahmedabad,22h 40m,1-stop,10:30,Bhopal,5648
Indigo,6E- 314,18:00,Ahmedabad,02h 25m,non-stop,20:25,Bhubaneswar,4279
AirAsia,I5- 361,12:30,Ahmedabad,06h 50m,1-stop,19:20,Bhubaneswar,4378
AirAsia,I5- 811,10:35,Ahmedabad,08h 45m,2+-stop,19:20,Bhubaneswar,4378
GoAir,G8- 802,08:35,Ahmedabad,13h 40m,1-stop,22:15,Bhubaneswar,5539
GoAir,G8- 335,06:00,Ahmedabad,13h 45m,1-stop,19:45,Bhubaneswar,5591
Air India,AI-851,11:50,Ahmedabad,06h 40m,1-stop,18:30,Bhubaneswar,6341
Indigo,6E-5363,10:00,Ahmedabad,06h 30m,1-stop,16:30,Bhubaneswar,9369
Indigo,6E- 876,07:15,Ahmedabad,09h 15m,1-stop,16:30,Bhubaneswar,9369
Indigo,6E- 313,22:00,Ahmedabad,11h 25m,1-stop,09:25,Bhubaneswar,9369
AirAsia,I5- 793,22:20,Ahmedabad,12h 00m,1-stop,10:20,Bhubaneswar,9543
Indigo,6E- 383,15:40,Ahmedabad,05h 10m,1-stop,20:50,Bhubaneswar,9687
Indigo,6E- 645,05:45,Ahmedabad,09h 35m,1-stop,15:20,Bhubaneswar,9687
Indigo,6E- 371,21:30,Ahmedabad,10h 40m,1-stop,08:10,Bhubaneswar,9687
Indigo,6E-2013,05:10,Ahmedabad,05h 50m,1-stop,11:00,Bhubaneswar,10212
Indigo,6E-2045,11:45,Ahmedabad,06h 05m,1-stop,17:50,Bhubaneswar,10212
Indigo,6E-2258,09:20,Ahmedabad,08h 30m,1-stop,17:50,Bhubaneswar,10212
Indigo,6E- 554,07:05,Ahmedabad,10h 45m,1-stop,17:50,Bhubaneswar,10212
Indigo,6E-6992,12:50,Ahmedabad,05h 55m,1-stop,18:45,Bhubaneswar,10708
Indigo,6E-6992,12:50,Ahmedabad,07h 45m,1-stop,20:35,Bhubaneswar,10708
Indigo,6E-6257,11:00,Ahmedabad,07h 45m,1-stop,18:45,Bhubaneswar,10708
Indigo,6E- 198,09:30,Ahmedabad,08h 00m,1-stop,17:30,Bhubaneswar,10708
Indigo,6E-6257,11:00,Ahmedabad,09h 35m,1-stop,20:35,Bhubaneswar,10708
Indigo,6E- 436,09:05,Ahmedabad,09h 40m,1-stop,18:45,Bhubaneswar,10708
Indigo,6E- 436,09:05,Ahmedabad,11h 30m,1-stop,20:35,Bhubaneswar,10708
Indigo,6E- 157,20:00,Ahmedabad,12h 40m,1-stop,08:40,Bhubaneswar,10708
Indigo,6E- 501,23:15,Ahmedabad,11h 45m,1-stop,11:00,Bhubaneswar,10978
Vistara,UK-966,19:00,Ahmedabad,24h 55m,1-stop,19:55,Bhubaneswar,11032
Indigo,6E-2045,11:45,Ahmedabad,09h 30m,1-stop,21:15,Bhubaneswar,11367
Vistara,UK-976,10:10,Ahmedabad,09h 45m,1-stop,19:55,Bhubaneswar,11557
